,date,token,price,ret
53,Fri Oct 15 2021 00:00:07 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.7146271193113916,0.07675936193148612
54,Sat Oct 16 2021 00:00:08 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5169568439645413,-0.07560403281672179
55,Sun Oct 17 2021 00:00:09 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.3727885605763563,-0.05898469885894617
56,Mon Oct 18 2021 00:00:08 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.287608302988361,-0.03655900870919567
57,Tue Oct 19 2021 00:00:08 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.290048512492448,0.001066139220823242
58,Wed Oct 20 2021 00:00:07 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.4807561499199484,0.07999041102957824
59,Thu Oct 21 2021 00:00:08 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5047367618247525,0.009620231049245892
60,Fri Oct 22 2021 00:00:09 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.6910001005158395,0.07172926518226248
61,Sat Oct 23 2021 00:00:08 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5332904863042245,-0.06039386391718524
62,Sun Oct 24 2021 00:00:09 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.52772937655618,-0.002197625038777165
63,Mon Oct 25 2021 00:02:36 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5758777359927962,0.018868924238597158
64,Tue Oct 26 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.4258425872766747,0.28515710796217364
65,Wed Oct 27 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.101094345570122,-0.09959238844606283
66,Thu Oct 28 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.7414606723475226,-0.12326419344160934
67,Fri Oct 29 2021 00:00:13 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.6418555821383554,-0.037009328173026844
68,Sat Oct 30 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5700590670218117,-0.027552660361488304
69,Sun Oct 31 2021 00:00:28 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.274753031843066,-0.12205739284147653
70,Mon Nov 01 2021 00:00:25 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.47135402313866,0.08289469886702505
71,Tue Nov 02 2021 00:00:19 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5286993153598356,0.02293887799595748
72,Wed Nov 03 2021 00:00:20 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.702391767277732,0.0664321546768243
73,Thu Nov 04 2021 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.831495261550272,0.0466677124751459
74,Fri Nov 05 2021 00:00:12 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.7300635281193757,-0.03648005379394759
75,Sat Nov 06 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.50227809656646,-0.08712332372464807
76,Sun Nov 07 2021 00:02:34 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5509458951207398,0.019262674077543094
77,Mon Nov 08 2021 00:02:57 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.618195411293394,0.02602107649109133
78,Tue Nov 09 2021 00:02:30 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.6686994730831426,0.019105958869498906
79,Wed Nov 10 2021 00:03:28 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.6994790729540727,0.01146755343981366
80,Thu Nov 11 2021 00:00:35 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.4356432825938734,-0.10284791504472054
81,Fri Nov 12 2021 00:00:19 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5114279836585145,0.030640605755462718
82,Sat Nov 13 2021 00:00:21 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.34809520087796,-0.06724706250093111
83,Sun Nov 14 2021 00:00:24 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.430147803032003,0.034347633133115237
84,Mon Nov 15 2021 00:00:25 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.4780436599668167,0.019517322290225143
85,Tue Nov 16 2021 00:00:24 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.2886961221995694,-0.07948712562972135
86,Wed Nov 17 2021 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.1276391397430494,-0.07296929654509969
87,Thu Nov 18 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.151195471168698,0.011010740801021525
88,Fri Nov 19 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.9071492690012166,-0.1204141229037623
89,Sat Nov 20 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.9924420849201323,0.043751466911932775
90,Sun Nov 21 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.1729296997614034,0.08671528433316161
91,Mon Nov 22 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.1535599988781193,-0.00895406282992204
92,Tue Nov 23 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.0125577495327915,-0.06771586090467933
93,Wed Nov 24 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.1448332032648105,0.06365536332185681
94,Thu Nov 25 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.991368820969395,-0.07423953663118908
95,Fri Nov 26 2021 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.0109915915430565,0.009805677540512273
96,Sat Nov 27 2021 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.8393925780460365,-0.08919253305814535
97,Sun Nov 28 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.8503072358555275,0.005916302245056399
98,Mon Nov 29 2021 00:00:19 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.813979915369079,-0.019828419117973273
99,Tue Nov 30 2021 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.8359212464031784,0.012023117543389958
100,Wed Dec 01 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.7566450329579402,-0.0441406385572841
101,Thu Dec 02 2021 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.720867855985642,-0.02057702759759006
102,Fri Dec 03 2021 00:00:14 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.6374168565850977,-0.04970881837385421
103,Sat Dec 04 2021 00:00:12 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.765219846439472,0.07515532888398933
104,Sun Dec 05 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.5536863317155358,-0.12764485568870132
105,Mon Dec 06 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.3946110178495525,-0.1080148496900227
106,Tue Dec 07 2021 00:00:14 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.3863141691038745,-0.005966987822606988
107,Wed Dec 08 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.4686640193371938,0.05770460885472349
108,Thu Dec 09 2021 00:00:13 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.6514222127432963,0.11728370659548876
109,Fri Dec 10 2021 00:00:13 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.6413700934031434,-0.0061055478950431995
110,Sat Dec 11 2021 00:00:14 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.5871976324302364,-0.03356134998856183
111,Sun Dec 12 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.7680971897667368,0.10793396840914901
112,Mon Dec 13 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.5910028792957163,-0.10553937519846991
113,Tue Dec 14 2021 00:00:14 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.3610800651788661,-0.15608600895558192
114,Wed Dec 15 2021 00:00:19 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.410432620995319,0.03561793059230029
115,Thu Dec 16 2021 00:00:13 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.4332056356668994,0.016017157937007774
116,Fri Dec 17 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.384524761037828,-0.03455669073625566
117,Sat Dec 18 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.2849391808688189,-0.07464556076718652
118,Sun Dec 19 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.2719198636210274,-0.010183924528510524
119,Mon Dec 20 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.2947468333540975,0.017787717924913755
120,Tue Dec 21 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.252028791029371,-0.03354991211695636
121,Wed Dec 22 2021 00:00:14 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.3108891852430293,0.04594040587242345
122,Thu Dec 23 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.3965777555320948,0.06331910940024872
123,Fri Dec 24 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.6689329696472883,0.17815969817231236
124,Sat Dec 25 2021 00:00:13 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.80238010914838,0.0769235924278902
125,Sun Dec 26 2021 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.8137815864286755,0.006305865733192377
126,Mon Dec 27 2021 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.8883727689387868,0.04030154936015187
127,Tue Dec 28 2021 00:00:14 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.006301922693694,0.06057769862210227
128,Wed Dec 29 2021 00:00:16 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.7574060831907592,-0.1324542824861336
129,Thu Dec 30 2021 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.9047530360486769,0.08051345475969017
130,Fri Dec 31 2021 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.0690483840528033,0.0827364234205141
131,Sat Jan 01 2022 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,1.98774778184675,-0.040086553838493605
132,Sun Jan 02 2022 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.831059639164069,0.35364884248620226
133,Mon Jan 03 2022 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.135332566970422,0.10208417805337476
134,Tue Jan 04 2022 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.4029081046792746,0.08189514051905701
135,Wed Jan 05 2022 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.476501575980756,0.021396102934911565
136,Thu Jan 06 2022 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.333950362863857,0.22045295620605515
137,Fri Jan 07 2022 00:00:19 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.928058676283464,0.12846568278684906
138,Sat Jan 08 2022 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.976488519862452,0.009779392957823214
139,Sun Jan 09 2022 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.063732696231589,-0.2026225912835796
140,Mon Jan 10 2022 00:00:15 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.8898191681127336,-0.04373926434445286
141,Tue Jan 11 2022 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.0955096995269304,0.05152850810489557
142,Wed Jan 12 2022 00:00:19 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.4838922235830765,0.09060029083725703
143,Thu Jan 13 2022 00:00:20 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.529860146543633,0.010199597145052256
144,Fri Jan 14 2022 00:00:18 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,6.118990156658389,0.30070600953641047
145,Sat Jan 15 2022 00:00:21 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,6.587433673006346,0.07376676937584854
146,Sun Jan 16 2022 00:00:38 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,6.6295730340102486,0.006376557827629174
147,Mon Jan 17 2022 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,6.867304479008549,0.035231265075777625
148,Tue Jan 18 2022 00:00:24 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,5.823748929360142,-0.1648274677977933
149,Wed Jan 19 2022 00:00:40 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,5.7494047006486415,-0.01284788118091787
